long 16.994047 lat 46.465493 viewpoint 0 degrees.jpeg,Cloud 96,Sky 96,Plant 95,Building 93,Tree 90,Asphalt 88,Tire 88,Road surface 87,Wheel 87,Lighting 87
long 16.9945294769231 lat 46.4641946 viewpoint 90 degrees.jpeg,Window 95,Property 94,Building 93,Door 88,Fixture 87,Facade 79,Font 78,Wood 75,Urban area 73,Rectangle 72
long 16.9945299333333 lat 46.4654994 viewpoint 0 degrees.jpeg,Property 94,Building 94,Plant 93,Window 90,Tree 87,Architecture 86,Urban design 85,Land lot 84,Screenshot 81,House 81
long 16.9945299333333 lat 46.4654994 viewpoint 180 degrees.jpeg,Automotive parking light 98,Car 98,Tire 97,Land vehicle 96,Vehicle 96,Vehicle registration plate 95,Motor vehicle 92,Automotive lighting 92,Wheel 92,Cloud 91
long 16.9945299333333 lat 46.4654994 viewpoint 270 degrees.jpeg,Wheel 96,Car 96,Tire 95,Sky 95,Cloud 95,Building 91,Vehicle 90,Asphalt 89,Window 89,Infrastructure 89
long 16.9945299333333 lat 46.4654994 viewpoint 90 degrees.jpeg,Plant 94,Sky 93,Cloud 93,Infrastructure 90,Tree 88,Road surface 87,Asphalt 87,Automotive tire 84,Tire 83,Road 81
long 16.9945306666667 lat 46.4637579019608 viewpoint 0 degrees.jpeg,Ecoregion 92,Natural environment 89,Plant 89,Vegetation 85,Biome 84,Natural landscape 83,Screenshot 83,Grass 82,Tree 82,Terrestrial plant 80
long 16.9945306666667 lat 46.4637579019608 viewpoint 180 degrees.jpeg,Cloud 95,Property 94,Building 93,House 86,Architecture 86,Land lot 86,Screenshot 83,Biome 82,Residential area 82,Plant 81
long 16.9945306666667 lat 46.4637579019608 viewpoint 270 degrees.jpeg,Plant 95,Photograph 94,Sky 93,Cloud 93,Infrastructure 90,Tree 90,Nature 90,Road surface 90,Asphalt 89,Urban design 86
long 16.9945306666667 lat 46.4637579019608 viewpoint 90 degrees.jpeg,Cloud 97,Sky 95,Plant 95,Car 93,Infrastructure 90,Vehicle 90,Tree 90,Asphalt 89,Road surface 88,Thoroughfare 87
long 16.9945309786096 lat 46.4643567326203 viewpoint 0 degrees.jpeg,Window 93,Car 92,Building 92,Sky 92,Cloud 91,Infrastructure 89,Asphalt 88,Road surface 88,Mode of transport 85,Urban design 85
long 16.9945309786096 lat 46.4643567326203 viewpoint 180 degrees.jpeg,Cloud 96,Sky 96,Road surface 89,Asphalt 87,Building 85,Biome 84,Urban design 82,Screenshot 82,Tree 81,Thoroughfare 80
long 16.9945309786096 lat 46.4643567326203 viewpoint 270 degrees.jpeg,Plant 95,Car 94,Property 94,Photograph 94,Vehicle 94,Vehicle registration plate 89,Motor vehicle 88,Tree 88,Tire 86,Window 86
long 16.9945309786096 lat 46.4643567326203 viewpoint 90 degrees.jpeg,Window 95,Property 94,Building 94,Wood 84,Rectangle 83,Fixture 83,Font 80,Facade 80,Brick 71,Door 71
long 16.9945329888889 lat 46.4654771888889 viewpoint 0 degrees.jpeg,Property 94,Building 94,Plant 93,Window 90,Tree 87,Architecture 86,Urban design 85,Land lot 84,Screenshot 81,House 81
long 16.9945329888889 lat 46.4654771888889 viewpoint 180 degrees.jpeg,Automotive parking light 98,Car 98,Tire 97,Land vehicle 96,Vehicle 96,Vehicle registration plate 95,Automotive lighting 92,Motor vehicle 92,Wheel 92,Cloud 91
long 16.9945329888889 lat 46.4654771888889 viewpoint 270 degrees.jpeg,Wheel 96,Car 96,Tire 95,Sky 95,Cloud 95,Building 91,Vehicle 90,Asphalt 89,Window 89,Infrastructure 89
long 16.9945329888889 lat 46.4654771888889 viewpoint 90 degrees.jpeg,Plant 94,Sky 93,Cloud 93,Infrastructure 90,Tree 88,Road surface 87,Asphalt 87,Automotive tire 84,Tire 83,Road 81
long 16.9945341090909 lat 46.4653509636364 viewpoint 0 degrees.jpeg,Property 94,Building 94,Plant 93,Window 90,Tree 88,Urban design 85,Screenshot 82,House 81,Grass 81,Adaptation 79
long 16.9945341090909 lat 46.4653509636364 viewpoint 180 degrees.jpeg,Automotive parking light 98,Car 98,Tire 97,Land vehicle 96,Vehicle 96,Vehicle registration plate 95,Automotive lighting 92,Motor vehicle 92,Wheel 92,Cloud 91
long 16.9945341090909 lat 46.4653509636364 viewpoint 270 degrees.jpeg,Wheel 96,Car 96,Tire 95,Sky 95,Cloud 95,Building 91,Vehicle 90,Asphalt 89,Window 89,Infrastructure 89
long 16.9945341090909 lat 46.4653509636364 viewpoint 90 degrees.jpeg,Plant 94,Sky 93,Cloud 93,Infrastructure 90,Tree 88,Road surface 87,Asphalt 87,Automotive tire 84,Tire 83,Road 81
long 16.9945360416667 lat 46.4637583229167 viewpoint 0 degrees.jpeg,Ecoregion 92,Natural environment 89,Plant 88,Vegetation 85,Biome 84,Natural landscape 83,Screenshot 82,Tree 82,Grass 81,Terrestrial plant 80
long 16.9945360416667 lat 46.4637583229167 viewpoint 180 degrees.jpeg,Cloud 95,Property 94,Building 93,House 86,Architecture 86,Land lot 86,Screenshot 83,Biome 82,Residential area 82,Plant 81
long 16.9945360416667 lat 46.4637583229167 viewpoint 270 degrees.jpeg,Plant 95,Photograph 94,Sky 93,Cloud 93,Infrastructure 90,Tree 90,Nature 90,Road surface 90,Asphalt 89,Urban design 86
long 16.9945360416667 lat 46.4637583229167 viewpoint 90 degrees.jpeg,Cloud 97,Sky 95,Plant 95,Car 93,Infrastructure 90,Vehicle 90,Tree 90,Asphalt 89,Road surface 88,Thoroughfare 87
long 16.9945360444444 lat 46.4654549777778 viewpoint 0 degrees.jpeg,Property 94,Building 94,Plant 93,Window 90,Tree 87,Architecture 86,Urban design 85,Land lot 84,Screenshot 81,House 81
long 16.9945360444444 lat 46.4654549777778 viewpoint 180 degrees.jpeg,Automotive parking light 98,Car 98,Tire 97,Land vehicle 96,Vehicle 96,Vehicle registration plate 95,Automotive lighting 92,Motor vehicle 92,Wheel 92,Cloud 91
long 16.9945360444444 lat 46.4654549777778 viewpoint 270 degrees.jpeg,Wheel 96,Car 95,Sky 95,Tire 95,Cloud 95,Building 91,Vehicle 90,Asphalt 90,Infrastructure 89,Window 89
long 16.9945360444444 lat 46.4654549777778 viewpoint 90 degrees.jpeg,Plant 94,Sky 93,Cloud 93,Infrastructure 90,Tree 88,Road surface 87,Asphalt 87,Automotive tire 84,Tire 83,Road 81
long 16.9945381 lat 46.465107825 viewpoint 0 degrees.jpeg,Cloud 95,Sky 91,Infrastructure 90,Asphalt 88,Road surface 87,Lighting 86,Mode of transport 85,Urban design 84,Thoroughfare 82,Tree 82
long 16.9945381 lat 46.465107825 viewpoint 180 degrees.jpeg,Sky 94,Cloud 93,Infrastructure 89,Asphalt 89,Window 88,Road surface 88,Biome 83,Screenshot 82,Urban design 80,Thoroughfare 79
long 16.9945381 lat 46.465107825 viewpoint 270 degrees.jpeg,Plant 96,Building 95,Sky 91,Window 90,Nature 90,Cloud 90,Tree 88,House 87,Land lot 85,Biome 84
long 16.9945381 lat 46.465107825 viewpoint 90 degrees.jpeg,Ecoregion 92,Natural environment 89,Land lot 86,Font 84,Grass 83,Line 83,Biome 82,Software 82,Screenshot 81,Building 80
long 16.9945382848485 lat 46.4652025272727 viewpoint 0 degrees.jpeg,Cloud 97,Property 94,Sky 93,Asphalt 88,Urban design 84,Road surface 84,Font 83,Screenshot 83,Line 82,Tree 80
long 16.9945382848485 lat 46.4652025272727 viewpoint 180 degrees.jpeg,Cloud 96,Property 94,Photograph 94,Sky 92,Plant 91,Infrastructure 90,Road surface 88,Asphalt 88,Building 87,Lighting 86
long 16.9945382848485 lat 46.4652025272727 viewpoint 270 degrees.jpeg,Plant 92,Light 91,Nature 90,Sky 89,Tree 89,Building 89,Lighting 87,Biome 83,Urban design 83,Line 82
long 16.9945382848485 lat 46.4652025272727 viewpoint 90 degrees.jpeg,Property 95,Window 94,Building 89,Land lot 86,Font 83,Grass 83,Biome 82,Line 82,House 80,Screenshot 80
long 16.9945391 lat 46.4654327666667 viewpoint 0 degrees.jpeg,Property 94,Building 94,Plant 93,Window 90,Tree 87,Architecture 86,Urban design 85,Land lot 84,Screenshot 81,House 81
long 16.9945391 lat 46.4654327666667 viewpoint 180 degrees.jpeg,Automotive parking light 98,Car 98,Tire 97,Land vehicle 96,Vehicle 96,Vehicle registration plate 95,Automotive lighting 92,Motor vehicle 92,Wheel 92,Cloud 91
long 16.9945391 lat 46.4654327666667 viewpoint 270 degrees.jpeg,Wheel 96,Car 96,Tire 95,Sky 95,Cloud 95,Building 91,Vehicle 90,Asphalt 89,Window 89,Infrastructure 89
long 16.9945391 lat 46.4654327666667 viewpoint 90 degrees.jpeg,Plant 94,Sky 93,Cloud 93,Infrastructure 90,Tree 88,Road surface 87,Asphalt 87,Automotive tire 84,Tire 83,Road 81
long 16.9945424606061 lat 46.4650540909091 viewpoint 0 degrees.jpeg,Cloud 97,Sky 96,Infrastructure 89,Building 88,Plant 87,Asphalt 86,Window 86,Land lot 85,Urban design 84,Biome 84
long 16.9945424606061 lat 46.4650540909091 viewpoint 180 degrees.jpeg,Cloud 97,Sky 94,Photograph 94,Plant 91,Window 91,Infrastructure 90,Road surface 88,Asphalt 88,Building 87,Biome 85
long 16.9945424606061 lat 46.4650540909091 viewpoint 270 degrees.jpeg,Building 97,Property 95,Window 94,Plant 93,Cloud 90,Nature 90,House 90,Land lot 86,Architecture 86,Biome 85
long 16.9945424606061 lat 46.4650540909091 viewpoint 90 degrees.jpeg,Cloud 95,Ecoregion 93,Sky 90,Building 87,Land lot 86,Urban design 84,Biome 83,Grass 82,Font 80,Landmark 79
long 16.9945426428571 lat 46.4649463392857 viewpoint 0 degrees.jpeg,Cloud 97,Sky 96,Photograph 94,Plant 92,Building 90,Asphalt 88,Lighting 87,Architecture 86,Tree 86,Road surface 86
long 16.9945466363636 lat 46.4649056545455 viewpoint 0 degrees.jpeg,Cloud 97,Sky 96,Photograph 94,Plant 92,Building 90,Asphalt 88,Lighting 87,Architecture 86,Tree 86,Road surface 86
long 16.9945466363636 lat 46.4649056545455 viewpoint 180 degrees.jpeg,Cloud 96,Sky 93,Asphalt 87,Road surface 85,Building 84,Mode of transport 84,Biome 83,Screenshot 82,Line 82,Urban design 81
long 16.9945466363636 lat 46.4649056545455 viewpoint 270 degrees.jpeg,Building 96,Plant 95,Window 94,Sky 91,Architecture 86,Tree 86,House 86,Biome 83,Urban design 82,Line 82
long 16.9945466363636 lat 46.4649056545455 viewpoint 90 degrees.jpeg,Plant 87,Tree 86,Wood 83,Biome 83,Natural landscape 82,Screenshot 81,Terrestrial plant 80,Grass 80,Adaptation 79,Urban design 79
long 16.9945476 lat 46.4648714 viewpoint 0 degrees.jpeg,Plant 94,Cloud 92,Sky 91,Nature 90,Road surface 89,Tree 88,Asphalt 88,Urban design 85,Mode of transport 84,Screenshot 83
long 16.9945476 lat 46.4648714 viewpoint 180 degrees.jpeg,Cloud 97,Sky 94,Road surface 89,Asphalt 88,Window 84,Biome 84,Plant 84,Screenshot 83,Thoroughfare 83,Graphics software 82
long 16.9945476 lat 46.4648714 viewpoint 270 degrees.jpeg,Cloud 95,Building 95,Property 94,Plant 94,Sky 87,Land lot 85,Architecture 85,House 85,Biome 83,Tree 82
long 16.9945476 lat 46.4648714 viewpoint 90 degrees.jpeg,Building 95,Window 94,Wood 89,Fixture 87,Rectangle 83,Neighbourhood 82,Residential area 80,Material property 80,Real estate 79,Facade 78
long 16.994552453125 lat 46.4651311132813 viewpoint 0 degrees.jpeg,Cloud 95,Sky 91,Infrastructure 90,Asphalt 88,Road surface 87,Mode of transport 85,Urban design 83,Tree 83,Screenshot 82,Thoroughfare 82
long 16.994552453125 lat 46.4651311132813 viewpoint 180 degrees.jpeg,Sky 94,Cloud 93,Infrastructure 89,Asphalt 89,Window 88,Road surface 88,Biome 83,Screenshot 82,Urban design 80,Thoroughfare 79
long 16.994552453125 lat 46.4651311132813 viewpoint 270 degrees.jpeg,Plant 96,Building 95,Sky 91,Window 90,Nature 90,Cloud 90,Tree 88,House 87,Land lot 85,Biome 84
long 16.994552453125 lat 46.4651311132813 viewpoint 90 degrees.jpeg,Ecoregion 92,Natural environment 89,Land lot 86,Font 84,Grass 83,Line 83,Biome 82,Software 82,Screenshot 81,Building 80
long 16.994554 lat 46.464542625 viewpoint 0 degrees.jpeg,Sky 90,Infrastructure 89,Asphalt 89,Cloud 89,Road surface 88,Building 84,Urban design 84,Screenshot 83,Font 83,Graphics software 82
long 16.994554 lat 46.464542625 viewpoint 180 degrees.jpeg,Sky 96,Cloud 96,Asphalt 89,Infrastructure 89,Road surface 89,Building 88,Tree 86,Mode of transport 86,Car 86,Thoroughfare 84
long 16.994554 lat 46.464542625 viewpoint 270 degrees.jpeg,Building 96,Window 92,Sky 91,House 90,Cloud 90,Vehicle 86,Architecture 86,Screenshot 82,Roof 80,Facade 79
long 16.994554 lat 46.464542625 viewpoint 90 degrees.jpeg,Window 94,Wood 86,Font 85,Building 82,Wall 81,Brick 79,Facade 78,Screenshot 78,Rectangle 76,Urban design 71
long 16.9945543285714 lat 46.4640188857143 viewpoint 0 degrees.jpeg,Photograph 94,Sky 94,Building 93,Window 93,Cloud 92,Road surface 89,Asphalt 88,Mode of transport 86,Font 85,Urban design 84
long 16.9945543285714 lat 46.4640188857143 viewpoint 180 degrees.jpeg,Cloud 96,Property 94,Photograph 94,Sky 91,Nature 90,Asphalt 86,Font 84,Biome 84,Screenshot 83,Graphics software 82
long 16.9945543285714 lat 46.4640188857143 viewpoint 270 degrees.jpeg,Building 96,Window 95,Property 95,Light 91,Fixture 89,Door 88,House 87,Wood 86,Orange 86,Architecture 86
long 16.9945543285714 lat 46.4640188857143 viewpoint 90 degrees.jpeg,Building 90,Window 86,Biome 83,Tree 82,Screenshot 82,Line 82,Urban design 82,House 80,Facade 78,Font 78
long 16.9945564333333 lat 46.4645574 viewpoint 0 degrees.jpeg,Sky 93,Cloud 91,Window 90,Infrastructure 89,Asphalt 89,Road surface 88,Building 87,Urban design 85,Mode of transport 85,Biome 83
long 16.9945564333333 lat 46.4645574 viewpoint 180 degrees.jpeg,Tire 97,Car 97,Land vehicle 97,Wheel 96,Cloud 96,Sky 96,Vehicle 94,Infrastructure 89,Asphalt 88,Automotive lighting 86
long 16.9945564333333 lat 46.4645574 viewpoint 270 degrees.jpeg,Building 95,Plant 95,Property 94,Window 92,Sky 89,House 87,Tree 87,Land lot 87,Architecture 86,Neighbourhood 84
long 16.9945564333333 lat 46.4645574 viewpoint 90 degrees.jpeg,Window 95,Building 91,Fixture 90,Font 83,Neighbourhood 83,Line 82,Material property 80,Real estate 80,Facade 80,Door 78
long 16.9945604479167 lat 46.4637463854167 viewpoint 0 degrees.jpeg,Ecoregion 92,Natural environment 89,Plant 88,Vegetation 85,Biome 84,Natural landscape 83,Screenshot 82,Tree 82,Grass 81,Terrestrial plant 80
long 16.9945604479167 lat 46.4637463854167 viewpoint 180 degrees.jpeg,Cloud 95,Property 94,Building 93,House 86,Architecture 86,Land lot 86,Screenshot 83,Biome 83,Plant 83,Residential area 82
long 16.9945604479167 lat 46.4637463854167 viewpoint 270 degrees.jpeg,Plant 95,Photograph 94,Sky 93,Cloud 93,Infrastructure 90,Tree 90,Nature 90,Road surface 90,Asphalt 89,Urban design 86
long 16.9945604479167 lat 46.4637463854167 viewpoint 90 degrees.jpeg,Cloud 97,Sky 95,Plant 95,Car 93,Infrastructure 90,Vehicle 90,Tree 90,Asphalt 89,Road surface 88,Thoroughfare 87
long 16.9945633125 lat 46.4637255625 viewpoint 0 degrees.jpeg,Ecoregion 92,Natural environment 89,Plant 88,Vegetation 85,Biome 84,Natural landscape 83,Screenshot 82,Tree 82,Grass 81,Terrestrial plant 80
long 16.9945633125 lat 46.4637255625 viewpoint 180 degrees.jpeg,Cloud 95,Property 94,Building 93,House 86,Architecture 86,Land lot 86,Screenshot 83,Biome 82,Residential area 82,Plant 81
long 16.9945633125 lat 46.4637255625 viewpoint 270 degrees.jpeg,Plant 95,Photograph 94,Sky 93,Cloud 93,Infrastructure 90,Tree 90,Nature 90,Road surface 90,Asphalt 89,Urban design 86
long 16.9945633125 lat 46.4637255625 viewpoint 90 degrees.jpeg,Cloud 97,Sky 95,Plant 95,Car 93,Tree 90,Infrastructure 90,Vehicle 90,Asphalt 89,Road surface 88,Thoroughfare 87
long 16.9945636363636 lat 46.4642000795455 viewpoint 0 degrees.jpeg,Window 94,Cloud 92,Building 91,Plant 91,Infrastructure 90,Vehicle 90,Road surface 90,Asphalt 89,Sky 89,Car 87
long 16.9945636363636 lat 46.4642000795455 viewpoint 180 degrees.jpeg,Cloud 95,Sky 95,Wheel 93,Tire 93,Car 89,Asphalt 88,Road surface 88,Window 86,Tree 83,Building 83
long 16.9945636363636 lat 46.4642000795455 viewpoint 270 degrees.jpeg,Building 96,Property 94,Sky 93,Lighting 87,House 87,Neighbourhood 83,Biome 83,Residential area 83,Window 82,Asphalt 82
long 16.9945636363636 lat 46.4642000795455 viewpoint 90 degrees.jpeg,Window 95,Property 94,Building 93,Door 88,Fixture 87,Facade 79,Font 78,Wood 75,Urban area 73,Rectangle 72
long 16.9945651176471 lat 46.4651516617647 viewpoint 0 degrees.jpeg,Cloud 95,Sky 91,Infrastructure 90,Asphalt 88,Road surface 87,Mode of transport 85,Urban design 83,Tree 83,Screenshot 82,Thoroughfare 82
long 16.9945651176471 lat 46.4651516617647 viewpoint 180 degrees.jpeg,Sky 94,Cloud 93,Infrastructure 89,Asphalt 89,Window 88,Road surface 88,Biome 83,Screenshot 82,Urban design 80,Thoroughfare 79
long 16.9945651176471 lat 46.4651516617647 viewpoint 270 degrees.jpeg,Plant 96,Building 95,Sky 91,Window 90,Nature 90,Cloud 90,Tree 88,House 87,Land lot 85,Biome 84
long 16.9945651176471 lat 46.4651516617647 viewpoint 90 degrees.jpeg,Ecoregion 92,Natural environment 89,Land lot 86,Font 84,Grass 83,Line 83,Biome 82,Software 82,Screenshot 81,Building 80
long 16.9945661770833 lat 46.4637047395833 viewpoint 0 degrees.jpeg,Ecoregion 92,Natural environment 89,Plant 88,Vegetation 85,Biome 84,Natural landscape 83,Screenshot 82,Tree 82,Grass 81,Terrestrial plant 80
long 16.9945661770833 lat 46.4637047395833 viewpoint 180 degrees.jpeg,Cloud 95,Property 94,Building 93,House 86,Architecture 86,Land lot 86,Screenshot 83,Biome 82,Residential area 82,Plant 81
long 16.9945661770833 lat 46.4637047395833 viewpoint 270 degrees.jpeg,Plant 95,Photograph 94,Sky 93,Cloud 93,Infrastructure 90,Tree 90,Nature 90,Road surface 90,Asphalt 89,Urban design 86
long 16.9945661770833 lat 46.4637047395833 viewpoint 90 degrees.jpeg,Cloud 97,Sky 95,Plant 95,Car 93,Infrastructure 90,Vehicle 90,Tree 90,Asphalt 89,Road surface 88,Thoroughfare 87
long 16.9945678522727 lat 46.4640502159091 viewpoint 0 degrees.jpeg,Photograph 94,Sky 94,Building 93,Window 93,Cloud 92,Road surface 89,Asphalt 88,Mode of transport 86,Font 85,Urban design 84
long 16.9945678522727 lat 46.4640502159091 viewpoint 180 degrees.jpeg,Cloud 96,Property 94,Photograph 94,Sky 91,Nature 90,Asphalt 86,Font 84,Biome 84,Screenshot 83,Graphics software 82
long 16.9945678522727 lat 46.4640502159091 viewpoint 270 degrees.jpeg,Building 96,Window 95,Property 95,Light 91,Fixture 89,Door 88,House 87,Wood 86,Orange 86,Architecture 86
long 16.9945678522727 lat 46.4640502159091 viewpoint 90 degrees.jpeg,Building 90,Window 86,Biome 83,Tree 82,Screenshot 82,Line 82,Urban design 82,House 80,Facade 78,Font 78
long 16.9945690416667 lat 46.4636839166667 viewpoint 0 degrees.jpeg,Ecoregion 92,Natural environment 89,Plant 88,Vegetation 85,Biome 84,Natural landscape 83,Screenshot 82,Tree 82,Grass 81,Terrestrial plant 80
long 16.9945690416667 lat 46.4636839166667 viewpoint 180 degrees.jpeg,Cloud 95,Property 94,Building 93,House 86,Architecture 86,Land lot 86,Screenshot 83,Biome 82,Residential area 82,Plant 81
long 16.9945690416667 lat 46.4636839166667 viewpoint 270 degrees.jpeg,Plant 95,Photograph 94,Sky 93,Cloud 93,Infrastructure 90,Tree 90,Nature 90,Road surface 90,Asphalt 89,Urban design 86
long 16.9945690416667 lat 46.4636839166667 viewpoint 90 degrees.jpeg,Cloud 97,Sky 95,Plant 95,Car 93,Infrastructure 90,Vehicle 90,Tree 90,Asphalt 89,Road surface 88,Thoroughfare 87
long 16.99457190625 lat 46.46366309375 viewpoint 0 degrees.jpeg,Ecoregion 92,Natural environment 89,Plant 89,Vegetation 85,Biome 84,Natural landscape 83,Screenshot 83,Grass 82,Tree 82,Terrestrial plant 80
long 16.99457190625 lat 46.46366309375 viewpoint 180 degrees.jpeg,Cloud 95,Property 94,Building 93,House 86,Architecture 86,Land lot 86,Screenshot 83,Biome 82,Residential area 82,Plant 81
long 16.99457190625 lat 46.46366309375 viewpoint 270 degrees.jpeg,Plant 95,Photograph 94,Sky 93,Cloud 93,Infrastructure 90,Tree 90,Nature 90,Road surface 90,Asphalt 89,Urban design 86
long 16.99457190625 lat 46.46366309375 viewpoint 90 degrees.jpeg,Cloud 97,Sky 95,Plant 95,Car 93,Tree 90,Infrastructure 90,Vehicle 90,Asphalt 89,Road surface 88,Thoroughfare 87
long 16.9945720681818 lat 46.4639003522727 viewpoint 0 degrees.jpeg,Ecoregion 92,Natural environment 89,Plant 88,Vegetation 85,Biome 84,Natural landscape 83,Screenshot 82,Tree 82,Grass 81,Terrestrial plant 80
long 16.9945723333333 lat 46.4639922 viewpoint 0 degrees.jpeg,Sky 95,Cloud 93,Window 93,Building 92,Infrastructure 89,Asphalt 87,Urban design 85,Biome 83,Screenshot 82,Font 81
long 16.9945723333333 lat 46.4639922 viewpoint 180 degrees.jpeg,Cloud 97,Property 94,Plant 92,Sky 91,Nature 90,Tree 88,Biome 84,Screenshot 83,Software 79,Urban design 79
long 16.9945723333333 lat 46.4639922 viewpoint 270 degrees.jpeg,Cloud 96,Sky 93,Product 91,Building 90,Window 86,Biome 84,Urban design 83,Font 82,Screenshot 82,House 81
long 16.9945723333333 lat 46.4639922 viewpoint 90 degrees.jpeg,Nature 90,Plant 88,Biome 84,Grass 84,Screenshot 83,Tree 82,Urban design 79,Font 77,Software 76,Facade 74
long 16.9945747708333 lat 46.4636422708333 viewpoint 0 degrees.jpeg,Ecoregion 92,Natural environment 89,Plant 88,Vegetation 85,Biome 84,Natural landscape 83,Screenshot 82,Tree 82,Grass 81,Terrestrial plant 80
long 16.9945747708333 lat 46.4636422708333 viewpoint 180 degrees.jpeg,Cloud 95,Property 94,Building 93,House 86,Architecture 86,Land lot 86,Screenshot 83,Biome 82,Residential area 82,Plant 81
